code,name,continent,iso_country,iso_region,gps_code,iata_code,latitude,longitude
PAII,Egegik Airport,NA,US,US-AK,PAII,EGX,-157.375,58.1855011
PAIK,Bob Baker Memorial Airport,NA,US,US-AK,PAIK,IAN,-160.4369965,66.97599792
PAIL,Iliamna Airport,NA,US,US-AK,PAIL,ILI,-154.9109955,59.75439835
PAIM,Indian Mountain LRRS Airport,NA,US,US-AK,PAIM,UTO,-153.7039948,65.99279785
PAJN,Juneau International Airport,NA,US,US-AK,PAJN,JNU,-134.576004,58.35499954
PAKN,King Salmon Airport,NA,US,US-AK,PAKN,AKN,-156.6490021,58.67679977
PAKP,Anaktuvuk Pass Airport,NA,US,US-AK,PAKP,AKP,-151.7429962,68.13359833
PAKT,Ketchikan International Airport,NA,US,US-AK,PAKT,KTN,-131.7140045,55.35559845
PAKW,Klawock Airport,NA,US,US-AK,PAKW,KLW,-133.076004,55.57920074
PALU,Cape Lisburne LRRS Airport,NA,US,US-AK,PALU,LUR,-166.1100006,68.87509918
PAMC,McGrath Airport,NA,US,US-AK,PAMC,MCG,-155.6060028,62.95289993
PAMR,Merrill Field,NA,US,US-AK,PAMR,MRI,-149.8439941,61.21350098
PAMY,Mekoryuk Airport,NA,US,US-AK,PAMY,MYU,-166.2709961,60.37139893
PANC,Ted Stevens Anchorage International Airport,NA,US,US-AK,PANC,ANC,-149.9960022,61.17440033
PANI,Aniak Airport,NA,US,US-AK,PANI,ANI,-159.5429993,61.58160019
PANN,Nenana Municipal Airport,NA,US,US-AK,PANN,ENN,-149.0740051,64.54730225
PANT,Annette Island Airport,NA,US,US-AK,PANT,ANN,-131.5720062,55.04240036
PANV,Anvik Airport,NA,US,US-AK,PANV,ANV,-160.190994,62.646702
PAOM,Nome Airport,NA,US,US-AK,PAOM,OME,-165.4450073,64.5121994
PAOR,Northway Airport,NA,US,US-AK,PAOR,ORT,-141.9290009,62.9612999
PAOT,Ralph Wien Memorial Airport,NA,US,US-AK,PAOT,OTZ,-162.598999,66.88469696
PAPB,St George Airport,NA,US,US-AK,PAPB,STG,-169.6620026,56.57830048
PAPC,Port Clarence Coast Guard Station,NA,US,US-AK,PAPC,KPC,-166.8589935,65.25370026
PAPG,Petersburg James A Johnson Airport,NA,US,US-AK,PAPG,PSG,-132.9450073,56.80170059
PAPH,Port Heiden Airport,NA,US,US-AK,PAPH,PTH,-158.6329956,56.95909882
PAPM,Platinum Airport,NA,US,US-AK,PAPM,PTU,-161.8200073,59.01139832
PAQT,Nuiqsut Airport,NA,US,US-AK,PAQT,NUI,-151.0059967,70.20999908
PARC,Arctic Village Airport,NA,US,US-AK,PARC,ARC,-145.578995,68.1147
PARY,Ruby Airport,NA,US,US-AK,PARY,RBY,-155.4700012,64.72720337
PASA,Savoonga Airport,NA,US,US-AK,PASA,SVA,-170.4929962,63.68640137
PASC,Deadhorse Airport,NA,US,US-AK,PASC,SCC,-148.4649963,70.19470215
PASD,Sand Point Airport,NA,US,US-AK,PASD,SDP,-160.522995,55.31499863
PASH,Shishmaref Airport,NA,US,US-AK,PASH,SHH,-166.089112,66.249604
PASI,Sitka Rocky Gutierrez Airport,NA,US,US-AK,PASI,SIT,-135.3619995,57.04710007
PASK,Selawik Airport,NA,US,US-AK,PASK,WLK,-159.9859924,66.60009766
PASM,St Mary's Airport,NA,US,US-AK,PASM,KSM,-163.302002,62.0605011
PASN,St Paul Island Airport,NA,US,US-AK,PASN,SNP,-170.2200012,57.16730118
PASV,Sparrevohn LRRS Airport,NA,US,US-AK,PASV,SVW,-155.5740051,61.09740067
PASX,Soldotna Airport,NA,US,US-AK,PASX,SXQ,-151.0339966,60.47570038
PASY,Eareckson Air Station,NA,US,US-AK,PASY,SYA,174.1139984,52.71229935
PATG,Togiak Airport,NA,US,US-AK,PATG,TOG,-160.3970032,59.05279922
PATK,Talkeetna Airport,NA,US,US-AK,PATK,TKA,-150.0939941,62.32049942
PATL,Tatalina LRRS Airport,NA,US,US-AK,PATL,TLJ,-155.977005,62.89440155
PATQ,Atqasuk Edward Burnell Sr Memorial Airport,NA,US,US-AK,PATQ,ATK,-157.4360046,70.46730042
PAVD,Valdez Pioneer Field,NA,US,US-AK,PAVD,VDZ,-146.2480011,61.13389969
PAVL,Kivalina Airport,NA,US,US-AK,PAVL,KVL,-164.5630035,67.73619843
PAWD,Seward Airport,NA,US,US-AK,PAWD,SWD,-149.4190063,60.12689972
PAWG,Wrangell Airport,NA,US,US-AK,PAWG,WRG,-132.3699951,56.48429871
PAWI,Wainwright Airport,NA,US,US-AK,PAWI,AIN,-159.9949951,70.63800049
PAWN,Noatak Airport,NA,US,US-AK,PAWN,WTK,-162.9750061,67.56610107
PAWS,Wasilla Airport,NA,US,US-AK,PAWS,WWA,-149.5399933,61.57170105
PAYA,Yakutat Airport,NA,US,US-AK,PAYA,YAK,-139.6600037,59.50329971
PCIS,Canton Island Airport,OC,KI,KI-P,PCIS,CIS,-171.7100067,-2.76812005
PFYU,Fort Yukon Airport,NA,US,US-AK,PFYU,FYU,-145.25,66.57150269
PG-OPU,Balimo Airport,OC,PG,PG-WPD,AYBM,OPU,142.9329987,-8.050000191
PG-VMU,Baimuru Airport,OC,PG,PG-GPK,AYBA,VMU,144.8199005,-7.496860027
PGRO,Rota International Airport,OC,MP,MP-U-A,PGRO,ROP,145.2429962,14.17430019
PGSN,Saipan International Airport,OC,MP,MP-U-A,PGSN,SPN,145.729004,15.119
PGUA,Andersen Air Force Base,OC,GU,GU-U-A,PGUA,UAM,144.929998,13.584
PGUM,Antonio B. Won Pat International Airport,OC,GU,GU-U-A,PGUM,GUM,144.7960052,13.48340034
PGWT,Tinian International Airport,OC,MP,MP-U-A,PGWT,TIQ,145.6190033,14.99919987
PH-0001,Laguindingan Airport,AS,PH,PH-MSR,RPMY,CGY,124.456496,8.612203
PH-0073,Northern Cagayan International Airport,AS,PH,PH-CAG,,,121.745853,18.182388
PHBK,Barking Sands Airport,NA,US,US-HI,PHBK,BKH,-159.7850037,22.02280045
PHDH,Dillingham Airfield,NA,US,US-HI,PHDH,HDH,-158.1970062,21.5795002
PHHI,Wheeler Army Airfield,NA,US,US-HI,PHHI,HHI,-158.0399933,21.48349953
PHHN,Hana Airport,NA,US,US-HI,PHHN,HNM,-156.0140076,20.79560089
PHJH,Kapalua Airport,NA,US,US-HI,PHJH,JHM,-156.6730042,20.96290016
PHJR,Kalaeloa Airport,NA,US,US-HI,PHJR,JRF,-158.070009,21.3074
PHKO,Ellison Onizuka Kona International At Keahole Airport,NA,US,US-HI,PHKO,KOA,-156.045603,19.738783
PHLI,Lihue Airport,NA,US,US-HI,PHLI,LIH,-159.3390045,21.97599983
PHMK,Molokai Airport,NA,US,US-HI,PHMK,MKK,-157.095993,21.1529007
PHMU,Waimea Kohala Airport,NA,US,US-HI,PHMU,MUE,-155.6679993,20.00130081
PHNG,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NA,US,US-HI,PHNG,NGF,-157.7680054,21.45050049
PHNL,Daniel K Inouye International Airport,NA,US,US-HI,PHNL,HNL,-157.924228,21.32062
PHNY,Lanai Airport,NA,US,US-HI,PHNY,LNY,-156.951004,20.78560066
PHOG,Kahului Airport,NA,US,US-HI,PHOG,OGG,-156.429993,20.8986
PHSF,Bradshaw Army Airfield,NA,US,US-HI,PHSF,BSF,-155.5540009,19.76009941
PHTO,Hilo International Airport,NA,US,US-HI,PHTO,ITO,-155.0480042,19.72139931
PHUP,Upolu Airport,NA,US,US-HI,PHUP,UPP,-155.8600006,20.26530075
PKMJ,Marshall Islands International Airport,OC,MH,MH-MAJ,PKMJ,MAJ,171.2720032,7.064760208
PKSA,Kaieteur International Airport,SA,GY,GY-PT,SYKA,KAI,-59.49148178,5.172754765
PKWA,Bucholz Army Air Field,OC,MH,MH-KWA,PKWA,KWA,167.7319946,8.72012043
PLCH,Cassidy International Airport,OC,KI,KI-L,PLCH,CXI,-157.3500061,1.98616004
PMDY,Henderson Field,OC,UM,UM-71,PMDY,MDY,-177.3809967,28.20170021
PPIZ,Point Lay LRRS Airport,NA,US,US-AK,PPIZ,PIZ,-163.0050049,69.73290253
PT-0139,Regimento Artilharia military airfield,EU,PT,PT-07,,,-8.443196,38.693397
PTKK,Chuuk International Airport,OC,FM,FM-TRK,PTKK,TKK,151.8430023,7.461870193
PTPN,Pohnpei International Airport,OC,FM,FM-PNI,PTPN,PNI,158.2089996,6.985099792
PTRO,Babelthuap Airport,OC,PW,PW-004,PTRO,ROR,134.544236,7.36731
PTSA,Kosrae International Airport,OC,FM,FM-KSA,PTSA,KSA,162.957993,5.35698
PTYA,Yap International Airport,OC,FM,FM-YAP,PTYA,YAP,138.082993,9.49891
PWAK,Wake Island Airfield,OC,UM,UM-79,PWAK,AWK,166.6360016,19.28210068
QA-0001,Tamim Airbase,AS,QA,QA-U-A,,,50.999479,25.467722
RCAY,Gangshan Air Force Base,AS,TW,TW-KHQ,RCAY,,120.2630005,22.78249931
RCBS,Kinmen Airport,AS,TW,TW-X-KM,RCBS,KNH,118.359001,24.4279
RCDC,Pingtung South Airport,AS,TW,TW-PIF,RCDC,,120.461998,22.67239952
RCDI,Longtan Air Base,AS,TW,TW-TAO,RCDI,,121.237999,24.85510063
RCFG,Matsu Nangan Airport,AS,TW,TW-X-LK,RCFG,LZN,119.958,26.1598
RCFN,Taitung Airport,AS,TW,TW-TTT,RCFN,TTT,121.1019974,22.75499916
RCKH,Kaohsiung International Airport,AS,TW,TW-KHH,RCKH,KHH,120.3499985,22.57710075
RCKU,Chiayi Airport,AS,TW,TW-CYQ,RCKU,CYI,120.3929977,23.46179962
RCKW,Hengchun Airport,AS,TW,TW-PIF,RCKW,HCN,120.7300034,22.04109955
RCLY,Lanyu Airport,AS,TW,TW-TTT,RCLY,KYD,121.5350037,22.02700043
RCMQ,Taichung Ching Chuang Kang Airport,AS,TW,TW-TXG,RCMQ,RMQ,120.6210022,24.26469994
RCMT,Matsu Beigan Airport,AS,TW,TW-X-LK,RCMT,MFK,120.002998,26.224199
RCNN,Tainan Airport,AS,TW,TW-TNN,RCNN,TNN,120.2060013,22.9503994
RCPO,Hsinchu Air Base,AS,TW,TW-HSZ,RCPO,HSZ,120.939003,24.81800079
RCQC,Makung Airport,AS,TW,TW-PEN,RCQC,MZG,119.6279984,23.56870079
RCQS,Chihhang Air Base,AS,TW,TW-TTT,RCQS,,121.1819992,22.79310036
RCSQ,Pingtung North Airport,AS,TW,TW-PIF,RCSQ,PIF,120.4820023,22.70019913
RCSS,Taipei Songshan Airport,AS,TW,TW-TPE,RCSS,TSA,121.552002,25.06940079
RCTP,Taiwan Taoyuan International Airport,AS,TW,TW-TAO,RCTP,TPE,121.233002,25.0777
RCYU,Hualien Airport,AS,TW,TW-HUA,RCYU,HUN,121.6179962,24.0230999
RJAA,Narita International Airport,AS,JP,JP-12,RJAA,NRT,140.3860016,35.76470184
RJAF,Matsumoto Airport,AS,JP,JP-20,RJAF,MMJ,137.9230042,36.16680145
RJAH,Hyakuri Airport,AS,JP,JP-08,RJAH,IBR,140.4149933,36.18109894
RJAW,Iwo Jima Airport,AS,JP,JP-13,RJAW,IWO,141.322998,24.7840004
RJBB,Kansai International Airport,AS,JP,JP-27,RJBB,KIX,135.2440033,34.4272995
RJBD,Nanki Shirahama Airport,AS,JP,JP-30,RJBD,SHM,135.3639984,33.66220093
RJBE,Kobe Airport,AS,JP,JP-28,RJBE,UKB,135.223999,34.63280106
RJBH,Hiroshimanishi Airport,AS,JP,JP-34,RJBH,HIW,132.4140015,34.3669014
RJBT,Tajima Airport,AS,JP,JP-28,RJBT,TJH,134.7870026,35.51279831
RJCB,Tokachi-Obihiro Airport,AS,JP,JP-01,RJCB,OBO,143.2169952,42.73329926
RJCC,New Chitose Airport,AS,JP,JP-01,RJCC,CTS,141.6920013,42.77519989
RJCH,Hakodate Airport,AS,JP,JP-01,RJCH,HKD,140.8220062,41.77000046
RJCJ,Chitose Air Base,AS,JP,JP-01,RJCJ,,141.6660004,42.79449844
RJCK,Kushiro Airport,AS,JP,JP-01,RJCK,KUH,144.1929932,43.04100037
RJCM,Memanbetsu Airport,AS,JP,JP-01,RJCM,MMB,144.1640015,43.88059998
RJCN,Nakashibetsu Airport,AS,JP,JP-01,RJCN,SHB,144.9600067,43.57749939
RJCO,Okadama Airport,AS,JP,JP-01,RJCO,OKD,141.38134,43.117447
RJCS,Kenebetsu JASDF Airfield,AS,JP,JP-01,RJCS,,144.741354,43.425154
RJCT,Tokachi Airport,AS,JP,JP-01,RJCT,,143.1580048,42.89049911
RJCW,Wakkanai Airport,AS,JP,JP-01,RJCW,WKJ,141.8009949,45.40420151
RJDB,Iki Airport,AS,JP,JP-42,RJDB,IKI,129.7850037,33.74900055
RJDC,Yamaguchi Ube Airport,AS,JP,JP-35,RJDC,UBJ,131.279007,33.93000031
RJDT,Tsushima Airport,AS,JP,JP-42,RJDT,TSJ,129.3309937,34.28490067
RJEB,Monbetsu Airport,AS,JP,JP-01,RJEB,MBE,143.404007,44.30390167
RJEC,Asahikawa Airport,AS,JP,JP-01,RJEC,AKJ,142.4470062,43.67079926
RJEO,Okushiri Airport,AS,JP,JP-01,RJEO,OIR,139.4329987,42.07170105
RJER,Rishiri Airport,AS,JP,JP-01,RJER,RIS,141.1860046,45.24200058
RJFA,Ashiya Airport,AS,JP,JP-40,RJFA,,130.6529999,33.8830986
RJFC,Yakushima Airport,AS,JP,JP-46,RJFC,KUM,130.6589966,30.38559914
RJFE,Fukue Airport,AS,JP,JP-42,RJFE,FUJ,128.8329926,32.66630173
RJFF,Fukuoka Airport,AS,JP,JP-40,RJFF,FUK,130.451004,33.58589935
RJFG,New Tanegashima Airport,AS,JP,JP-46,RJFG,TNE,130.9909973,30.60510063
RJFK,Kagoshima Airport,AS,JP,JP-46,RJFK,KOJ,130.7189941,31.80340004
RJFM,Miyazaki Airport,AS,JP,JP-45,RJFM,KMI,131.4490051,31.87719917
RJFN,Nyutabaru Airport,AS,JP,JP-45,RJFN,,131.451004,32.08359909
RJFO,Oita Airport,AS,JP,JP-44,RJFO,OIT,131.7369995,33.47940063
RJFR,KitakyÅ«shÅ« Airport,AS,JP,JP-40,RJFR,KKJ,131.0350037,33.84590149
RJFS,Saga Airport,AS,JP,JP-41,RJFS,HSG,130.302002,33.14970016
RJFT,Kumamoto Airport,AS,JP,JP-43,RJFT,KMJ,130.8549957,32.83729935
RJFU,Nagasaki Airport,AS,JP,JP-42,RJFU,NGS,129.9140015,32.91690063
RJFY,Kanoya Airport,AS,JP,JP-46,RJFY,,130.8450012,31.36759949
RJFZ,Tsuiki Air Field,AS,JP,JP-16,RJFZ,,131.0399933,33.68500137
RJGG,Chubu Centrair International Airport,AS,JP,JP-23,RJGG,NGO,136.8049927,34.85839844
RJKA,Amami Airport,AS,JP,JP-46,RJKA,ASJ,129.7129974,28.43059921
RJKB,Okierabu Airport,AS,JP,JP-46,RJKB,OKE,128.701004,27.42550087
RJKI,Kikai Airport,AS,JP,JP-46,RJKI,KKX,129.9279938,28.32130051
RJKN,Tokunoshima Airport,AS,JP,JP-46,RJKN,TKN,128.8809967,27.83639908
RJNA,Nagoya Airport,AS,JP,JP-23,RJNA,NKM,136.923996,35.25500107
RJNF,Fukui Airport,AS,JP,JP-18,RJNF,FKJ,136.223999,36.14279938
RJNG,Gifu Airport,AS,JP,JP-21,RJNG,QGU,136.8699951,35.39410019
RJNH,Hamamatsu Airport,AS,JP,JP-22,RJNH,,137.7030029,34.75019836
RJNK,Komatsu Airport,AS,JP,JP-17,RJNK,KMQ,136.4069977,36.39459991
RJNO,Oki Airport,AS,JP,JP-32,RJNO,OKI,133.3249969,36.18109894
rjns,Mt. Fuji Shizuoka Airport,AS,JP,JP-22,RJNS,FSZ,138.1877518,34.79604347
RJNT,Toyama Airport,AS,JP,JP-16,RJNT,TOY,137.1880035,36.64830017
RJNW,Noto Airport,AS,JP,JP-17,RJNW,NTQ,136.9620056,37.29309845
RJNY,Shizuhama Airport,AS,JP,JP-22,RJNY,,138.2980042,34.81280136
RJOA,Hiroshima Airport,AS,JP,JP-34,RJOA,HIJ,132.9190063,34.43610001
RJOB,Okayama Airport,AS,JP,JP-33,RJOB,OKJ,133.8549957,34.75690079
RJOC,Izumo Airport,AS,JP,JP-32,RJOC,IZO,132.8899994,35.41360092
RJOF,Hofu Airport,AS,JP,JP-35,RJOF,,131.548996,34.03469849
RJOH,Miho Yonago Airport,AS,JP,JP-32,RJOH,YGJ,133.2359924,35.49219894
RJOI,Iwakuni Marine Corps Air Station,AS,JP,JP-35,RJOI,IWK,132.235992,34.143902
RJOK,KÅchi RyÅma Airport,AS,JP,JP-39,RJOK,KCZ,133.669006,33.546101
RJOM,Matsuyama Airport,AS,JP,JP-38,RJOM,MYJ,132.6999969,33.82720184
RJOO,Osaka International Airport,AS,JP,JP-27,RJOO,ITM,135.4380035,34.78549957
RJOR,Tottori Airport,AS,JP,JP-31,RJOR,TTJ,134.1670074,35.53010178
RJOS,Tokushima Airport/JMSDF Air Base,AS,JP,JP-36,RJOS,TKS,134.606995,34.132801
RJOT,Takamatsu Airport,AS,JP,JP-37,RJOT,TAK,134.0160065,34.21419907
RJOW,Iwami Airport,AS,JP,JP-32,RJOW,IWJ,131.7899933,34.67639923
RJOY,Yao Airport,AS,JP,JP-27,RJOY,,135.6029968,34.59629822
RJOZ,Ozuki Airport,AS,JP,JP-35,RJOZ,,131.052002,34.04529953
RJSA,Aomori Airport,AS,JP,JP-02,RJSA,AOJ,140.6909943,40.73469925
RJSC,Yamagata Airport,AS,JP,JP-06,RJSC,GAJ,140.3710022,38.41189957
RJSD,Sado Airport,AS,JP,JP-15,RJSD,SDS,138.4140015,38.06019974
RJSF,Fukushima Airport,AS,JP,JP-07,RJSF,FKS,140.4309998,37.22740173
RJSH,Hachinohe Airport,AS,JP,JP-02,RJSH,HHE,141.4660034,40.5564003
RJSI,Hanamaki Airport,AS,JP,JP-03,RJSI,HNA,141.1349945,39.42860031
RJSK,Akita Airport,AS,JP,JP-05,RJSK,AXT,140.2189941,39.61560059
RJSM,Misawa Air Base,AS,JP,JP-02,RJSM,MSJ,141.3679962,40.70320129
RJSN,Niigata Airport,AS,JP,JP-15,RJSN,KIJ,139.1210022,37.95589828
RJSR,Odate Noshiro Airport,AS,JP,JP-05,RJSR,ONJ,140.3710022,40.19189835
RJSS,Sendai Airport,AS,JP,JP-04,RJSS,SDJ,140.9170074,38.13970184
RJST,Matsushima Air Base,AS,JP,JP-04,RJST,,141.2200012,38.4048996
RJSY,Shonai Airport,AS,JP,JP-06,RJSY,SYO,139.7870026,38.81219864
RJTA,Atsugi Naval Air Facility,AS,JP,JP-13,RJTA,NJA,139.4499969,35.45460129
RJTE,Tateyama Airport,AS,JP,JP-12,RJTE,,139.828995,34.987099
RJTF,Chofu Airport,AS,JP,JP-13,RJTF,,139.5279999,35.67169952
RJTH,Hachijojima Airport,AS,JP,JP-13,RJTH,HAC,139.7859955,33.11500168
RJTJ,Iruma Air Base,AS,JP,JP-13,RJTJ,,139.4109955,35.84189987
RJTK,Kisarazu Airport,AS,JP,JP-12,RJTK,,139.9100037,35.39830017
RJTL,Shimofusa Airport,AS,JP,JP-13,RJTL,,140.0110016,35.7989006
RJTO,Oshima Airport,AS,JP,JP-13,RJTO,OIM,139.3600006,34.7820015
RJTQ,Miyakejima Airport,AS,JP,JP-13,RJTQ,MYE,139.5599976,34.07360077
RJTT,Tokyo Haneda International Airport,AS,JP,JP-13,RJTT,HND,139.779999,35.552299
RJTU,Utsunomiya Airport,AS,JP,JP-09,RJTU,,139.87101,36.5145
RJTY,Yokota Air Base,AS,JP,JP-13,RJTY,OKO,139.3480072,35.74850082
RKJB,Muan International Airport,AS,KR,KR-46,RKJB,MWX,126.382814,34.991406
RKJJ,Gwangju Airport,AS,KR,KR-29,RKJJ,KWJ,126.805444,35.123173
RKJK,Kunsan Air Base,AS,KR,KR-45,RKJK,KUV,126.6159973,35.90380096
RKJY,Yeosu Airport,AS,KR,KR-46,RKJY,RSU,127.6169968,34.84230042
RKNN,Gangneung Airport (K-18),AS,KR,KR-42,RKNN,KAG,128.943915,37.753601
RKNW,Wonju/Hoengseong Air Base (K-38/K-46),AS,KR,KR-42,RKNW,WJU,127.963858,37.441201
RKNY,Yangyang International Airport,AS,KR,KR-42,RKNY,YNY,128.669006,38.061298
RKPC,Jeju International Airport,AS,KR,KR-49,RKPC,CJU,126.4929962,33.51129913
RKPD,Jeongseok Airport,AS,KR,KR-49,RKPD,JDG,126.711998,33.39960098
RKPK,Gimhae International Airport,AS,KR,KR-26,RKPK,PUS,128.9380035,35.17950058
RKPS,Sacheon Air Base/Airport,AS,KR,KR-48,RKPS,HIN,128.071747,35.088591
RKPU,Ulsan Airport,AS,KR,KR-31,RKPU,USN,129.352005,35.59349823
RKSG,A 511 Airport,AS,KR,KR-41,RKSG,,127.0309982,36.96220016
RKSI,Incheon International Airport,AS,KR,KR-28,RKSI,ICN,126.4509964,37.46910095
RKSM,Seoul Air Base (K-16),AS,KR,KR-41,RKSM,SSN,127.112718,37.444744
RKSO,Osan Air Base,AS,KR,KR-41,RKSO,OSN,127.029999,37.090599
RKSS,Gimpo International Airport,AS,KR,KR-11,RKSS,GMP,126.791,37.5583
RKSW,Suwon Airport,AS,KR,KR-41,RKSW,SWU,127.0070038,37.23939896
RKTH,Pohang Airport (G-815/K-3),AS,KR,KR-47,RKTH,KPO,129.420383,35.987955
RKTI,Jungwon Air Base/Chungju Airport,AS,KR,KR-43,RKTI,,127.886353,37.03024
RKTN,Daegu Airport,AS,KR,KR-27,RKTN,TAE,128.65531,35.896872
RKTU,Cheongju International Airport/Cheongju Air Base (K-59/G-513),AS,KR,KR-43,RKTU,CJJ,127.498741,36.717008
RKTY,Yecheon Airbase,AS,KR,KR-47,RKTY,YEC,128.34971,36.630373
RMU,RegiÃ³n de Murcia International Airport,EU,ES,ES-MU,LEMI,RMU,-1.125,37.803
ROAH,Naha Airport,AS,JP,JP-47,ROAH,OKA,127.6460037,26.19580078
RODN,Kadena Air Base,AS,JP,JP-47,RODN,DNA,127.767998,26.3556
ROKJ,Kumejima Airport,AS,JP,JP-47,ROKJ,UEO,126.7139969,26.3635006
ROMD,Minami-Daito Airport,AS,JP,JP-47,ROMD,MMD,131.2630005,25.8465004
ROMY,Miyako Airport,AS,JP,JP-47,ROMY,MMY,125.2949982,24.78280067
RORE,Ie Jima Airport,AS,JP,JP-47,RORE,IEJ,127.7850037,26.72200012
RORK,Kitadaito Airport,AS,JP,JP-47,RORK,KTD,131.3269959,25.94470024
RORS,Shimojishima Airport,AS,JP,JP-47,RORS,SHI,125.1449966,24.82670021
RORT,Tarama Airport,AS,JP,JP-47,RORT,TRA,124.6750031,24.65390015
RORY,Yoron Airport,AS,JP,JP-46,RORY,RNJ,128.4019928,27.04400063
ROTM,Futenma Marine Corps Air Station,AS,JP,JP-47,ROTM,,127.7559967,26.27429962
ROYN,Yonaguni Airport,AS,JP,JP-47,ROYN,OGN,122.9779968,24.46689987
RPLB,Subic Bay International Airport,AS,PH,PH-ZMB,RPLB,SFS,120.2710037,14.79440022
RPLC,Diosdado Macapagal International Airport,AS,PH,PH-PAM,RPLC,CRK,120.559998,15.186
RPLI,Laoag International Airport,AS,PH,PH-ILN,RPLI,LAO,120.5319977,18.17810059
RPLL,Ninoy Aquino International Airport,AS,PH,PH-U-A,RPLL,MNL,121.019997,14.5086
RPLP,Legazpi City International Airport,AS,PH,PH-ALB,RPLP,LGP,123.735,13.1575
RPLT,Itbayat Airport,AS,PH,PH-BTN,RPLT,,121.809969,20.722521
RPLU,Lubang Airport,AS,PH,PH-MDC,RPLU,LBX,120.1050034,13.85540009
RPMA,Allah Valley Airport,AS,PH,PH-SCO,RPMA,AAV,124.7509995,6.366819859
RPMB,Rajah Buayan Air Base,AS,PH,PH-SCO,RPMB,,125.2350006,6.106440067
RPMC,Awang Airport,AS,PH,PH-MAG,RPMC,CBO,124.2099991,7.165239811
RPMD,Francisco Bangoy International Airport,AS,PH,PH-DAV,RPMD,DVO,125.6460037,7.125520229
RPME,Bancasi Airport,AS,PH,PH-AGN,RPME,BXU,125.4788,8.9515
RPMF,Bislig Airport,AS,PH,PH-SUR,RPMF,BPH,126.3219986,8.195949554
RPMG,Dipolog Airport,AS,PH,PH-ZAN,RPMG,DPL,123.3418751,8.601983499
RPMH,Camiguin Airport,AS,PH,PH-CAM,RPMH,CGM,124.7070007,9.253520012
RPMJ,Jolo Airport,AS,PH,PH-SLU,RPMJ,JOL,121.0110016,6.05366993
RPMN,Sanga Sanga Airport,AS,PH,PH-TAW,RPMN,TWT,119.742996,5.046991
RPMO,Labo Airport,AS,PH,PH-MSC,RPMO,OZC,123.8420029,8.178509712
RPMP,Pagadian Airport,AS,PH,PH-ZAS,RPMP,PAG,123.4611797,7.830731448
RPMQ,Mati National Airport,AS,PH,PH-DAO,RPMQ,MXI,126.27368,6.949091
RPMR,General Santos International Airport,AS,PH,PH-SCO,RPMR,GES,125.0960007,6.058000088
RPMS,Surigao Airport,AS,PH,PH-SUN,RPMS,SUG,125.4809475,9.755838326
RPMW,Tandag Airport,AS,PH,PH-SUR,RPMW,TDG,126.1709976,9.072110176
RPMZ,Zamboanga International Airport,AS,PH,PH-ZAS,RPMZ,ZAM,122.0599976,6.922420025
RPUB,Loakan Airport,AS,PH,PH-BEN,RPUB,BAG,120.6200027,16.37509918
RPUD,Daet Airport,AS,PH,PH-CAN,RPUD,DTE,122.9800034,14.12919998
RPUH,San Jose Airport,AS,PH,PH-MDC,RPUH,SJI,121.0469971,12.36149979
RPUM,Mamburao Airport,AS,PH,PH-MDC,RPUM,MBO,120.6050034,13.20810032
RPUN,Naga Airport,AS,PH,PH-CAS,RPUN,WNP,123.2699966,13.5848999
RPUO,Basco Airport,AS,PH,PH-BTN,RPUO,BSO,121.980003,20.4513
RPUR,Dr.Juan C. Angara Airport,AS,PH,PH-AUR,RPUR,BQA,121.500034,15.729309
RPUS,San Fernando Airport,AS,PH,PH-LUN,RPUS,SFE,120.3030014,16.59560013
RPUT,Tuguegarao Airport,AS,PH,PH-CAG,RPUT,TUG,121.7331505,17.64336768
RPUV,Virac Airport,AS,PH,PH-CAT,RPUV,VRC,124.2060013,13.5763998
RPUW,Marinduque Airport,AS,PH,PH-MAD,RPUW,MRQ,121.8259964,13.36100006
RPUY,Cauayan Airport,AS,PH,PH-ISA,RPUY,CYZ,121.7529984,16.92989922
RPVA,Daniel Z. Romualdez Airport,AS,PH,PH-LEY,RPVA,TAC,125.027761,11.228035
RPVB,Bacolod-Silay Airport,AS,PH,PH-NEC,RPVB,BCD,123.014999,10.7764
RPVC,Calbayog Airport,AS,PH,PH-WSA,RPVC,CYP,124.5449982,12.07269955
RPVD,Sibulan Airport,AS,PH,PH-NER,RPVD,DGT,123.3000031,9.333709717
RPVE,Godofredo P. Ramos Airport,AS,PH,PH-AKL,RPVE,MPH,121.954002,11.9245
RPVF,Catarman National Airport,AS,PH,PH-NSA,RPVF,CRM,124.6360016,12.5024004
RPVI,Iloilo International Airport,AS,PH,PH-ILI,RPVI,ILO,122.493358,10.833017
RPVJ,Moises R. Espinosa Airport,AS,PH,PH-MAS,RPVJ,MBT,123.630095,12.369682
RPVK,Kalibo International Airport,AS,PH,PH-AKL,RPVK,KLO,122.3759995,11.67940044
RPVM,Mactan Cebu International Airport,AS,PH,PH-CEB,RPVM,CEB,123.9789963,10.30749989
RPVO,Ormoc Airport,AS,PH,PH-LEY,RPVO,OMC,124.5650024,11.05799961
RPVP,Puerto Princesa Airport,AS,PH,PH-PLW,RPVP,PPS,118.7590027,9.742119789
